Hallelujah,Panic! At The Disco
Best Friend,Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe
Betty,Taylor Swift
Famous,Mason Ramsey
Dance Master Pt. 1,Willie Henderson
Love On Top,Beyonce
If Mary's There,Brian Hyland
Come And Get Me,Jackie DeShannon
P*$$y Fairy (OTW),Jhene Aiko
Holiday,Bee Gees
Where Were You When I Needed You,The Grass Roots
Man Sized Job,Denise LaSalle
America,Prince And The Revolution
Let's Get Crazy Tonight,Rupert Holmes
Movin',Brass Construction
Southern Hospitality,Ludacris
Rush Hour,Jane Wiedlin
Only You,Loleatta Holloway And Bunny Sigler
The Same Love,The Jets
Kooda,6ix9ine
Don't Be Stupid (You Know I Love You),Shania Twain
Dis-Gorilla (Part 1),Rick Dees & His Cast Of Idiots
We Paid,Lil Baby & 42 Dugg
Strawberry Wine,Deana Carter
Wild Horses,The Rolling Stones
Everyday Without You,"Hamilton, Joe Frank & Reynolds"
"Run, Run, Look And See",Brian Hyland
Only Love (Can Save Me Now),Solomon Burke
I'm Sorry,Brenda Lee
Check It Out,will.i.am & Nicki Minaj
Unforgettable,Natalie Cole
Shangri-La,The Steve Miller Band
What'Chu Like,Da Brat Featuring Tyrese
Too Close,Melanie Martinez
Training Season,Dua Lipa
Jesse,Julian Lennon
Love On The Rocks,Neil Diamond
This Time I'm In It For Love,Player
What Goes Around Comes Around,Giggles
Get It Up,Ronnie Milsap
Love Zone,Billy Ocean
Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase
Private Dancer,Tina Turner
Tradesman,Zach Bryan
A Taste Of Honey,Tony Bennett
Let A Man Come In And Do The Popcorn (Part Two),James Brown
Numb Little Bug,Em Beihold
Push It,Rick Ross
We Could,Al Martino
The Ballad Of John And Yoko,The Beatles
Convoy,C.W. McCall
Law,Yo Gotti Featuring E-40
Mama Mia,Lil Wayne
Big Time,Peter Gabriel
Baby I Need Your Loving,Four Tops
Solitude,Edwin McCain
Rock Me On The Water,Jackson Browne
My Future,Billie Eilish
Move,Beyonce Featuring Grace Jones & Tems
It's My Life,Talk Talk
Stargazer,Peter Brown
Get Off Of My Cloud,The Rolling Stones
How Much Love,Survivor
If You Ever Leave Me,Jack Jones
The Little Boy,Tony Bennett
Hold On To My Love,Jimmy Ruffin
You're Welcome,Dwayne Johnson
Killing Me Softly,Al B. Sure!
The Kill (Bury Me),30 Seconds To Mars
Back When My Hair Was Short,Gunhill Road
Theme From Doctor Detroit,Devo
Dangerous,Loverboy
Sexy Can I,Ray J & Yung Berg
To Know You Is To Love You,Bobby Vinton
Even If It Breaks Your Heart,Eli Young Band
The Ones That Didn't Make It Back Home,Justin Moore
Tomorrow Tomorrow,Bee Gees
Shotta Flow 5,NLE Choppa
Spice Of Life,The Manhattan Transfer
Don't Stand So Close To Me,The Police
When I Grow Up (To Be A Man),The Beach Boys
West Coast Summer Nights,Tony Carey
Long Ago And Far Away,James Taylor
"Yes, I'm Ready",Barbara Mason
Try A Little Tenderness,The Commitments
Man In The Mirror,Michael Jackson
Moving On Up,M People
I Can't Save You (Interlude),Metro Boomin & Future Featuring Don Toliver
I Could Write A Book,Jerry Butler
Why Do Lovers Break Each Other's Heart?,Bob B. Soxx And The Blue Jeans
I Saw Her Standing There,The Beatles
Austin,Dasha
Captain Howdy,Simon Stokes
Going In With My Eyes Open,David Soul
Heart,Kenny Chandler
Temptation Eyes,The Grass Roots
You've Got What I Need,Shooting Star
More And More,Carly Simon
The Manuscript,Taylor Swift
Love Jones,Brighter Side Of Darkness
Crazy Love,Poco
I Keep Forgettin' (Every Time You're Near),Michael McDonald
Wassup,Logic Featuring Big Sean
Mine,Beyonce Featuring Drake
By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids
One Man Parade,James Taylor
Long Green,The Fireballs
The Mummy,Bob McFadden And Dor
He's So Shy,The Pointer Sisters
Bia' Bia',"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte"
Lost In The Echo,Linkin Park
Solitary Man,T.G. Sheppard
Cool Aid,Paul Humphrey & His Cool Aid Chemists
Ice Cream Paint Job,Dorrough
You Can't Hide Beautiful,Aaron Lines
Cyanide,Metallica
Unchained Melody,The Righteous Brothers
Cool (Part 1),The Time
Can't Believe It,T-Pain Featuring Lil Wayne
Life Is A Highway,Rascal Flatts
Looking With My Eyes,Dionne Warwick
(Just Like) Romeo And Juliet,Sha Na Na
Feeling Alright,Mongo Santamaria
Summer,War
Cinderella Sunshine,Paul Revere & The Raiders Featuring Mark Lindsay
What Do You Say To That,George Strait
Goodbye To You,Michelle Branch
Honest,The Chainsmokers
Wasted On You,Morgan Wallen
Happy,Surface
Room To Move,Animotion
I Should Be Sleeping,Emerson Drive
Pipe Dreams,Jimmy Beck & His Orchestra
The Football Card,Glenn Sutton
I Don't Want Nobody Else (To Dance With You),Narada Michael Walden
Choo Choo Mama,Ten Years After
Suddenly I'm All Alone,Walter Jackson
Sax Fifth Avenue,Johnny Beecher and his Buckingham Road Quintet
The Angels Listened In,The Crests
The Dark End Of The Street,James Carr
Rock Steady,Bonnie Raitt With Bryan Adams
Hotel Room Service,Pitbull
Help Yourself,The Undisputed Truth
Jumpin' Jack Flash,The Rolling Stones
Drip Drop,The Drifters
Ready,Cat Stevens
Ball Of Fire,Tommy James And The Shondells
Hoopa Hoola,Betty Johnson
Am I Grooving You,Freddie Scott
Pretty As You Feel,Jefferson Airplane
Gold Stacks,Future
Walk On By,Isaac Hayes
My Heart Just Keeps On Breakin',The Chi-lites
Don't Pity Me,Dion & The Belmonts
I Should Have Known Better,The Beatles
Younger Girl,The Critters
Nola,Billy Williams
U Played,MoneyBagg Yo Featuring Lil Baby
Shine On,Sawyer Fredericks
When I'm Back On My Feet Again,Michael Bolton
Where'd You Go,Fort Minor Featuring Holly Brook
El Jefe,Shakira X Fuerza Regida
Dawn,The David Rockingham Trio
Slumber Party,Britney Spears Featuring Tinashe
Signal Fire,Snow Patrol
Give A Woman Love,Bobbi Martin
Mop,Gunna Featuring Young Thug
"Promises, Promises",Naked Eyes
Online,Brad Paisley
Patsy,Jack Scott
Music Time,Styx
I Want To Love You Baby,Peggy Scott & Jo Jo Benson
If I Say,Kingofthehill
Hold Me,Fleetwood Mac
Johnny & June,Heidi Newfield
Say You Love Me,The Impressions
A Fifth Of Beethoven,Walter Murphy & The Big Apple Band
What Does A Girl Do?,The Shirelles
I Wanna Be Bad,Willa Ford
La Bebe,Yng Lvcas x Peso Pluma
Juice,Yo Gotti
(Call Me) When The Spirit Moves You,Touch
I Always Feel Like (Somebody's Watching Me),Tru Featuring Ice Cream Man (Master P)
Let Them Be Little,Billy Dean
Before You Go,Buck Owens
Love The World Away,Kenny Rogers
20/20,Lil Tjay
Out In The Middle,Zac Brown Band
Clean (Taylor's Version),Taylor Swift
Kiss,Glee Cast
Celebrate Youth,Rick Springfield
Ragtime Cowboy Joe,David Seville And The Chipmunks
Neutron Star Collision (Love Is Forever),Muse
The Wah Watusi,The Orlons
It's Too Late/I Feel The Earth Move,Carole King
Saturday Night,Bay City Rollers
Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova)
Billion Dollar Babies,Alice Cooper
Wild As Her,Corey Kent
Never Too Far/Hero Medley,Mariah Carey
Days In The East,Drake
Hot Pastrami With Mashed Potatoes - Part I,Joey Dee & the Starliters
Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager
I Had Too Much To Dream (Last Night),The Electric Prunes
"Shimmy, Shimmy Walk, Part 1",The Megatons
Toca's Miracle,Fragma
Fall On Me,R.E.M.
You're Beginning To Get To Me,Clay Walker
Culo,Pitbull Featuring Lil Jon
Whenever You're Near Me,Ace Of Base
Try It Baby,Marvin Gaye
I Can Fix Him (No Really I Can),Taylor Swift
Rubber Bullets,10cc
Stripes Like Burberry,Future & Lil Uzi Vert
I'm A Player,Too $hort
Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti"
Sherry,The 4 Seasons
Tears Of Joy,Chuck Jackson
Die Young,Ke$ha
Hail! Hail! Rock And Roll!,Starland Vocal Band
That's When I Love You,Phil Vassar
Set The Night To Music,Roberta Flack With Maxi Priest
Cold Wind Blows,Eminem
Working In The Coal Mine,Lee Dorsey
Beautiful People,The New Seekers featuring Eve Graham
That Greasy Kid Stuff,Janie Grant
Prayin' For Daylight,Rascal Flatts
Theme From King Kong (Pt. I),Love Unlimited Orchestra
Help Me Make It Through The Night,Gladys Knight And The Pips
Lucretia Mac Evil,"Blood, Sweat & Tears"
China,Red Rockers
(Kissed You) Good Night,Gloriana
Rough & Ready,Trace Adkins
Alice,Lady Gaga
In France They Kiss On Main Street,Joni Mitchell
I Likes To Do It,The People's Choice
Rush,Troye Sivan
In Some Time,Ronnie Dove
Solo de Mi,Bad Bunny
Dixie Rock,Wet Willie
Can't Knock The Hustle,JAY-Z
I Won't Tell,Fat Joe Featuring J. Holiday
Too Hot,Coolio
Tell Me The Truth,Nancy Wilson
Rhapsody In Blue,Deodato
Tell The Vision,Pop Smoke Featuring Kanye West & Pusha T
Thought You Should Know,Morgan Wallen
Under The Boardwalk,Billy Joe Royal
Don't Be Afraid Of The Dark,The Robert Cray Band
Element.,Kendrick Lamar
Someone Who Cares,Kenny Rogers & The First Edition
Any Love,Luther Vandross
Forever,Lil Baby Featuring Lil Wayne
So Much Love,Steve Alaimo
Ultralight Beam,Kanye West
My Sh*t,A Boogie Wit da Hoodie
I Believe In You,Don Williams
God Gave Me You,Blake Shelton
homecoming queen?,Kelsea Ballerini
I Guess I'll Miss The Man,The Supremes
Angel,Shaggy Featuring Rayvon
Dolla Sign Slime,Lil Nas X Featuring Megan Thee Stallion
Move 'Em Out,Delaney & Bonnie
Dangerous,Roxette
Take These Chains From My Heart,Ray Charles
Petite Fleur (Little Flower),Chris Barber's Jazz Band
I'm Gonna Make You Love Me,Madeline Bell
My Up And Down,Adina Howard
Teardrops On Your Letter,Hank Ballard And The Midnighters
100,The Game Featuring Drake
Most Girls,Hailee Steinfeld
The Lover In Me,Sheena Easton
Don't Dream It's Over,Sixpence None The Richer
The Thought Of Loving You,The Crystal Mansion
God Only Knows,for KING & COUNTRY
Emergency,Kool & The Gang
Weapons Of Love,The Truth
Welfare Cadilac,Guy Drake
Thought I'd Died And Gone To Heaven,Bryan Adams
So You Ran,Orion The Hunter
Situation,Yaz
Lookin' Back,Bob Seger
Work To Do,The Isley Brothers
No One Can Love You More Than Me,Melissa Manchester
What Does It Take,Honeymoon Suite
The Obvious Child,Paul Simon
Angel Baby,Dean Martin
My Body Says Yes,Titiyo
What's The Matter Here?,"10,000 Maniacs"
The Shape Of Things To Come,The Headboys
Wang Dang Doodle,Ko Ko Taylor
Way Out,J.J. Fad
C'est La Vie,Robbie Nevil
Sugaree,Rusty York
Have You Ever Seen The Rain/Hey Tonight,Creedence Clearwater Revival
Bring It On Home To Me,Sam Cooke
Closet Freak,Cee-Lo
Bang!,AJR
Explosions,Ellie Goulding
Feel The Beat (Everybody Disco),Ohio Players
I Can't Work No Longer,Billy Butler & The Chanters
Soldier's Last Letter,Merle Haggard And The Strangers
How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill
I Love It,Icona Pop Featuring Charli XCX
Pretty Girls Everywhere,Eugene Church and The Fellows
Land Of 1000 Dances,Wilson Pickett
Lost In Your Love,John Paul Young
Moonlight Feels Right,Starbuck
Hitchcock Railway,Jose Feliciano
Save Your Tears,The Weeknd & Ariana Grande
Wolf Creek Pass,C.W. McCall
Fall,Clay Walker
Right Before Your Eyes,America
I Need You So,Chuck Jackson & Maxine Brown
Midnight Wind,John Stewart
Troublemaker,Olly Murs Featuring Flo Rida
This Guy's In Love With You,Herb Alpert
I'm So Anxious,Southside Johnny & The Asbury Jukes
Throat Baby (Go Baby),BRS Kash
Running Scared,The Fools
"(You Make Me Feel Like) A Natural Woman (From ""New York Undercover"")",Mary J. Blige
Anonymous,Bobby Valentino Featuring Timbaland
Untitled 07 l Levitate,Kendrick Lamar
Let's Pray,DJ Khaled Featuring Don Toliver & Travis Scott
Who Are They To Say,The DeCastro Sisters
Blue & Grey,BTS
Splish Splash,Bobby Darin
Kansas City Star,Roger Miller
I'll Never Fall In Love Again,Dionne Warwick
International Love,Pitbull Featuring Chris Brown
Heartbeat Song,Kelly Clarkson
Sunrise,Morgan Wallen
Something's Got A Hold On Me,Etta James
Let Me Back In,Tyrone Davis
To Sir With Love,Lulu
Witchcraft,Elvis Presley With The Jordanaires
Let's Wait Awhile,Janet Jackson
I've Got Dreams To Remember,Otis Redding
I'm Gonna Love You Through It,Martina McBride
Boom Boom,John Lee Hooker
Tear It Up,"Yung Wun Featuring DMX, Lil' Flip & David Banner"
Brown Skin Girl,"Beyonce, SAINt JHN & Wizkid Featuring Blue Ivy Carter"
Friends/chapel Of Love,Bette Midler
"Look Into My Eyes (From ""Batman & Robin"")",Bone Thugs-N-Harmony
Uno,Ambjaay
Flashes,Tiggi Clay
When Love & Hate Collide,Def Leppard
Let It Be Me,The Sweet Inspirations
7 Minute Drill,J. Cole
Mademoiselle,Styx
Hawaii Honeymoon,The Waikikis
Lady Marmalade,Labelle
Yes Or No,Go-Go's
865,Morgan Wallen
Charade,Henry Mancini And His Orchestra
One More Tomorrow,Henry Gross
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain
My Love,Julio Iglesias Featuring Stevie Wonder
Do It,Nelly Furtado
Johnny Get Angry,Joanie Sommers
Step Daddy,Hitman Sammy Sam
Armed And Dangerous,Juice WRLD
Making Memories Of Us,Keith Urban
Find My Way Back Home,The Nashville Teens
I'm Never Gonna Give You Up,The Brat Pack
The Shoop Shoop Song (It's In His Kiss),Betty Everett
Hey Joe,Wilson Pickett
About You,Trey Songz
An Old Fashioned Love Song,Three Dog Night
I Will Be Here For You,Michael W. Smith
Soldier Of Love,Donny Osmond
Tonight It's You,Cheap Trick
Fascinated,Company B
Mama Said Knock You Out,LL Cool J
"Precious, Precious",Jackie Moore
Kate,Johnny Cash And The Tennessee Three
Serious,Donna Allen
Begging To You,Marty Robbins
The Best,Tina Turner
"Move In A Little Closer, Baby",Mama Cass
Tender Love,Force M.D.'s
Shake It Out,Glee Cast
Truly,Lionel Richie
Pretty Little Fears,6LACK Featuring J. Cole
(That's) What The Nitty Gritty Is,Shirley Ellis
I'm Leavin' You,Engelbert Humperdinck
What's The Reason,Bobby Edwards
Lark On My Go-Kart,Asher Roth
No Secret,DJ Khaled Featuring Drake
I'll Be Gone,Pozo Seco Singers
Once Upon A Time,Marvin Gaye & Mary Wells
Dirty Cash (Money Talks),The Adventures Of Stevie V
That's How Strong My Love Is,Otis Redding
T-Shirt,Migos
Kentucky Rain,Elvis Presley
The Day The Rains Came,Jane Morgan
I Am I Am,Smokey Robinson
You Gets No Love,Faith Evans
It's Your World,Marty Robbins
Want Me Dead,Young Thug Featuring 21 Savage
Blessed,Elton John
A Dose Of Rock 'N' Roll,Ringo Starr
Leader Of The Pack,Twisted Sister
You Didn't Have To Be So Nice,The Lovin' Spoonful
We Got A Dream,Ocean
Runaway Train,Soul Asylum
There He Go,DaBaby
Through the Fire,Chaka Khan
Strawberry,Nicole Renee
A Love So Fine,The Chiffons
You're The Best Thing That Ever Happened To Me,Ray Price
Drivers License,Olivia Rodrigo
The Light,Common
I'll Be Seeing You,Tommy Sands
Everybody Hates Me,The Chainsmokers
Me Porto Bonito,Bad Bunny & Chencho Corleone
Make Me The Woman That You Go Home To,Gladys Knight And The Pips
Fight Night,Migos
I Knew You Were Trouble,Michelle Chamuel
You Brought The Woman Out Of Me,Evie Sands
Just Like Jesse James,Cher
From Time,Drake Featuring Jhene Aiko
Mother,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band
Down On Me,Big Brother And The Holding Company
Reaching For The World,Harold Melvin And The Blue Notes
Boy,Lee Brice
Richer,Rod Wave Featuring Polo G
You Never Done It Like That,Captain & Tennille
The Minute You're Gone,Sonny James
Waterloo,Stonewall Jackson
Break Up To Make Up,The Stylistics
My Way,Calvin Harris
Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy
Hot Spot,Foxy Brown
Teenage Sonata,Sam Cooke
Maybe Just Today,Bobby Vee And The Strangers
Lips Of An Angel,Hinder
"Love, Reign O'er Me",The Who
Wandered To LA.,Juice WRLD & Justin Bieber
(I Wanna) Love My Life Away,Gene Pitney
Go!,Common
Lil Freak,Usher Featuring Nicki Minaj
Linda On My Mind,Conway Twitty
More & More,Joe
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde
Try My Love Again,Bobby Moore's Rhythm Aces featuring Chico
(Remember The Days Of The) Old Schoolyard,Cat Stevens
Chevy Van,Sammy Johns
My Special Prayer,Joe Simon
Whiter Shade Of Pale,"Hagar, Schon, Aaronson, Shrieve"
Until It Sleeps,Metallica
Always,Firefall
When I Die,No Mercy
I Can't Tell You Why,The Swon Brothers
Radar Love,White Lion
He Can't Love You,Michael Stanley Band
All Around Me,Flyleaf
Beachin',Jake Owen
Drop The Pilot,Joan Armatrading
What It Feels Like For A Girl,Madonna
Can't You See That She's Mine,The Dave Clark Five
Philly Dog,Herbie Mann
Find Your Way Back,Jefferson Starship
If You Need Me,Fats Domino
Turn To You,Go-Go's
Move Away,Culture Club
I'm Almost Ready,Pure Prairie League
If We Ever Meet Again,Timbaland Featuring Katy Perry
Come Baby Come,K7
Redman,Lil Durk
Runaround,The Fleetwoods
Games People Play,The Alan Parsons Project
Once A Fool,Kiki Dee
Where The Streets Have No Name,U2
Poetic Justice,Kendrick Lamar Featuring Drake
Think,Information Society
Ma Ma Ma Marie,The Gaylords
In America,The Charlie Daniels Band
Call Me/Son Of A Preacher Man,Aretha Franklin
To Each His Own,Frankie Laine
Banjo Boy,Dorothy Collins
How Could I Let You Get Away,The Spinners
Change Of Heart,Dennis Yost And The Classics IV
Walkin' With My Angel,Bobby Vee
Lonesome Broken And Blue,Adam Wakefield
Mother I Sober,Kendrick Lamar Featuring Beth Gibbons
Let's Go,Floyd Cramer
FYTB,Brent Faiyaz Featuring Joony
Too Weak To Fight,Clarence Carter
Devils & Dust,Bruce Springsteen
Talk About Our Love,Brandy Featuring Kanye West
Get Silly,V.I.C.
Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo"
Take Me For What I'm Worth,The Searchers
They Don't Make Love Like They Used To,Eddy Arnold
All Cried Out,Denine With Collage's Adam Marano
Owner Of A Lonely Heart,Yes
Couldn't Get It Right,Climax Blues Band
SUGAR,BrockHampton
Sunshine,Coko
Hope Ur OK,Olivia Rodrigo
Molly (Sixteen Candles),Sponge
Energy,Drake
New Kid In Town,Eagles
Young World,Rick Nelson
Ex's & Oh's,Elle King
Listen To The Buddha,Ozo
Ten To Eight,David Castle
Girls And Boys,Good Charlotte
F**k Love,XXXTENTACION Featuring Trippie Redd
Love Is Better In The A.M. (Part 1),Johnnie Taylor
Biscuit's In The House,Biscuit
Straight Up,Chante Moore
"Mary Hartman, Mary Hartman",The Deadly Nightshade
Don't Ever Leave Me,Connie Francis
1+1,Beyonce
Replay,Iyaz
Your Own Special Way,Genesis
Film Out,BTS
Cry,Ray Charles
This Is The Thanks I Get,Barbara Lynn
Call Casting,Migos
Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
Let U Go,Ashley Parker Angel
Gemini Dream,The Moody Blues
Sweet Little Somethin',Jason Aldean
Bed Intruder Song,Antoine Dodson & The Gregory Brothers Featuring Kelly Dodson
God Love Her,Toby Keith
Sunday Best,Surfaces
Ding-A-Ling,Bobby Rydell
It Should Have Been Me,Yvonne Fair
Lotta Love,Nicolette Larson
Nothin' Heavy,David Bellamy
Restless,Starpoint
The Bigger Picture,Lil Baby
Apache,Sonny James
Down In Virginia,Jimmy Reed
Kicks,Paul Revere & The Raiders Featuring Mark Lindsay
16 Candles,The Crests
Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam
We Can Make It Baby,The Originals
Funky Nassau-Part I,The Beginning Of The End
It Just Comes Natural,George Strait
The Little Black Egg,The Nightcrawlers
Me & U,Cassie
Build A Bitch,Bella Poarch
Churchill Downs,Jack Harlow Featuring Drake
3001,J. Cole
My World Fell Down,Sagittarius
Seven Year Ache,Rosanne Cash
But Daddy I Love Him,Taylor Swift
XO,Beyonce
Takeaway,The Chainsmokers & ILLENIUM Featuring Lennon Stella
"Santa, Can't You Hear Me",Kelly Clarkson & Ariana Grande
Jump Jive An' Wail,The Brian Setzer Orchestra
4 In The Morning,Gwen Stefani
I Was Kaiser Bill's Batman,Whistling Jack Smith
Too Young,Jack Wagner
After The Rain,Nelson
Didn't I (Blow Your Mind This Time),The Delfonics
I Could Never Be President,Johnnie Taylor
Broccoli,D.R.A.M. Featuring Lil Yachty
I'll Take You Home,"The Corsairs Featuring Jay ""Bird"" Uzzell"
I Feel Sanctified,Commodores
Dancin' Fever,Claudja Barry
I Was On A Boat That Day,Old Dominion
Come Back And Stay,Paul Young
Dirt,Florida Georgia Line
Leaders,Lil Uzi Vert Featuring NAV
Cross Roads,YoungBoy Never Broke Again
Blue On Blue,Bobby Vinton
